logD,smiles,pH
2.82,Cc1ccc(S(=O)(=O)Nc2ccc(C=CC(=O)Nc3ccccc3N)cc2)cc1,7.4
2.63,O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2Cl)CC1,7.4
2.33,CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,7.4
2.83,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,7.4
2.65,CCOc1ccc(-c2cnc3n2CCC3)cc1,7.4
3.1,C[C@H](C#N)NC(=O)C1CCCCC1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,7.4
3.2,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1,7.4
1.86,CNc1cnc(-c2ccc(F)cc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,7.4
-0.87,CC(=O)Nc1ccc2c(c1)c(-c1cc(=NC3CC3)n3[nH]cc(C#N)c3n1)cn2CCC(=O)O,7.4
3.7,CCN(C(=O)Cc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,7.4
3.09,CN1CCN(c2nc3ccccc3cc2Cn2nc(-c3ccc4[nH]c(=N)sc4c3)c3c(=N)[nH]cnc32)CC1,7.4
1.81,N#Cc1ccc2cccc(O)c2n1,7.4
3.14,COCCNC(=O)c1ccc(N=c2nc3ccc(-c4ccncc4OC)cc3c[nH]2)cc1,7.4
0.6,NCCCCCc1c[nH]c2ccc(F)cc12,7.4
2.5,Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21,7.4
3.5,COc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(c2ccc(O)cc2[S+](C)[O-])CC1)c1ccc(Cl)c(Cl)c1,7.4
-0.03,Cn1c(=O)c2c(ncn2C)n(C)c1=O,7.4
3.21,Cn1c(C#N)ccc1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2,7.4
2.1,CN(C)CC(O)COc1ccc(N=c2cc(N(CCC#N)c3cc(Cl)ccc3Cl)[nH]cn2)cc1,7.4
0.26,O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,7.4
3.0,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,7.4
4.0,O=C(N=C1NC(c2ccccc2)c2ccccc2NC1=O)Nc1ccccc1F,7.4
0.6,CCCC(c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,7.4
3.1,CN(C)C(=O)C(Cc1ccccc1)NC(=O)c1cc2sccc2[nH]1,7.4
-0.13,Cc1cccc(Br)c1C(=O)NC(Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O,7.4
0.92,C[C@H](CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=NS(C)(=O)=O)sc12,7.4
1.4,Cc1nc(C)c(-c2ccc3c(c2)CCC32CCC(c3nn[nH]n3)CC2)nc1C(N)=O,7.4
4.11,Brc1c[nH]c(=NCc2ccccc2)nc1N=c1cc(C2CC2)[nH][nH]1,7.4
2.12,Cc1ccc(C(=O)N2CC3CNCC(C2)O3)cc1NC(=O)CC12CC3CC(CC(C3)C1)C2,7.4
2.12,CC1=C2CC(=O)C=C[C@]2(C)[C@H]2[C@@H](O)C[C@@]3(C)[C@@H](CC[C@]3(O)C(=O)CO)[C@@H]2C1,7.4
2.9,Cc1c[nH]c(=Nc2cc(N3CCN(C)CC3)[nH]c(=N[C@@H](C)c3ccc(F)cn3)n2)s1,7.4
3.23,CN(c1cc[nH]c(=Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cccc2[nH]ncc12,7.4
3.8,O=C(N=C1NC(c2ccccc2)c2ccccc2NC1=O)Nc1ccccc1F,7.4
2.1,Cn1c(=O)cc(CCc2ccc3cc[nH]c3c2)[nH]c1=N,7.4
3.6,Cc1[nH]c2nc(=NCc3cccc(Cl)c3)[nH]n2c(=O)c1Cc1ccccc1,7.4
2.11,O=S(=O)(N=c1[nH]c(-c2sccc2Cl)cs1)c1cc(Cl)ccc1Cl,7.4
3.4,COc1cc2[nH]cc(C(N)=O)c(=Nc3ccccc3C)c2cc1OC,7.4
1.5,N#C[C@]1(NC(=O)C(N)Cc2cccs2)C[C@H]1c1ccccc1,7.4
3.96,COc1ccc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1,7.4
3.04,Cc1cn(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O,7.4
3.07,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1,7.4
2.49,C[C@@H](N=C1CNCC(=O)C1)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4
3.3,CN1CCOc2cc(COc3ccccc3)cnc21,7.4
3.15,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1,7.4
4.23,CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,7.4
0.02,CCC(c1nc2ccsc2c(=O)n1Cc1cscn1)N(CCCN)C(=O)c1ccc(C)cc1,7.4
1.42,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OC4CCC(F)(F)CC4)nc32)[C@H](O)[C@@H]1O,7.4
1.63,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1,7.4
3.55,CC(C)n1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,7.4
3.33,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,7.4
2.01,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(Cc2ccccc2)C1)C1CCCCC1,7.4
0.57,Cc1c(Cl)cccc1S(=O)(=O)N=c1[nH]c(CC(=O)N2CCN(C)CC2)cs1,7.4
0.9,CCOC(=O)c1c[nH]c2c(N)cccc2c1=O,7.4
3.3,Cc1ccc(CO)cc1N(C)c1cc[nH]c(=Nc2cc(N3CCCOCC3)cc(N3CCOCC3)c2)n1,7.4
-1.08,NC(Cc1c[nH]c2ccccc12)C(=O)O,7.4
2.7,NS(=O)(=O)c1ccc(N=c2nc(-c3cnc4ccccn34)cc[nH]2)cc1,7.4
-0.87,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O,7.4
1.15,Cc1cc(CN2Cc3cccnc3CC2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,7.4
1.2,c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,7.4
3.5,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)CC1,7.4
3.18,N=c1cc2[nH][nH]c(=O)n2c2cc(-c3ccsc3)ccc12,7.4
3.31,CCc1cccc(CC)c1NC(=O)n1cc2[nH][nH]c(=NC(O)c3ccc(N4CCN(C)CC4)cc3)c2c1,7.4
3.14,Cc1ncc(-c2[nH]c(=Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C,7.4
2.7,C=CCNC(=O)c1cc([N+](=O)[O-])cc2c(=O)[nH]c(=Nc3ccc(Cl)c(Cl)c3)[nH]c12,7.4
2.9,c1ccc(-c2cn3ccccc3n2)cc1,7.4
1.46,COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,7.4
1.8,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)nc1C(F)(F)F,7.4
1.55,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,7.4
1.55,NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC2CCCCC2)c1,7.4
4.13,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,7.4
2.83,O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4
3.4,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC,7.4
1.2,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C)c2)CC1,7.4
1.61,CCC(c1nc2snc(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,7.4
1.32,CCOC(=O)Cc1csc(=NS(=O)(=O)c2ccc(Cl)cc2)[nH]1,7.4
2.28,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,7.4
0.7,Cc1cc2[nH]c(=NC(=N)N)nc(C)c2cc1C,7.4
1.82,CNC(C)C(=O)NC1CN(C(=O)CC(C)C)CC[C@H]2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,7.4
2.0,Cc1nc(C)c(C(=O)NC(Cc2cccc(Cl)c2)C(=O)NCC#N)s1,7.4
3.3,COc1ccc(-c2nc3n(c2Br)CCC3)cc1,7.4
2.17,N#Cc1ccc(CC(C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,7.4
2.11,CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,7.4
2.85,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=O)N2,7.4
3.42,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1,7.4
3.8,Cn1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,7.4
2.27,O=c1cc(-c2cccnc2)[nH]c2cc(C(O)c3ccccc3)ccc12,7.4
0.94,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,7.4
0.69,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4F)c3)c2s1,7.4
2.5,Cn1c(=O)cc(CCc2cccc(-c3cccnc3)c2)[nH]c1=N,7.4
2.97,NS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)c1,7.4
3.02,CC(=O)NC[C@H]1CN(c2ccc(N3Cc4ccncc4C3)c(F)c2)C(=O)O1,7.4
3.68,Cc1[nH]c2nc(=NCc3cccc(Br)c3)[nH]n2c(=O)c1Cc1ccccc1,7.4
3.2,Cc1ccc(-c2nn(C(C)C)c3[nH]cnc(=N)c23)cc1,7.4
3.1,O=C1CCOc2nc(OCc3ccccc3)ccc21,7.4
3.47,COc1ccc(OC)c(-c2c(F)ccc3c(=N)c(C(=O)NC4CC4)n[nH]c23)c1,7.4
2.77,CC(C)N1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,7.4
1.47,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C,7.4
2.74,Cc1ncc(-c2cc[nH]c(=Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,7.4
2.86,O=C(O)C(Cc1ccc(Cl)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4
0.85,Cc1cc(C)[nH]c(=N)c1,7.4
2.7,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,7.4
3.6,Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F,7.4
1.93,CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc1ccc(F)cc1F,7.4
1.72,COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,7.4
2.4,NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4
4.5,CN(C)CCN=c1cc(-c2ccccc2)[nH]c2cc(-c3ccc(F)cc3)nn12,7.4
1.34,O=S(=O)(Nc1cccnc1)c1ccc2c(c1)OCCO2,7.4
0.22,CNCCC(Oc1ccccc1OC)c1ccccc1,7.4
4.06,OC[C@H]1C[C@@H](n2nnc3c(=N[C@@H]4C[C@H]4c4ccccc4)[nH]c(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O,7.4
2.5,CC(=O)NCc1ccc(CN2CCN(c3ccc(F)cc3F)CC2)cc1,7.4
2.52,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCC1,7.4
1.77,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,7.4
2.4,O=C(N=c1ccc(N2CCOCC2)c[nH]1)c1n[nH]c(=Nc2ccccc2F)o1,7.4
2.15,CN(C)CCC=C1c2ccccc2COc2ccccc21,7.4
3.63,CC[C@H](CO)N=c1[nH]c(=NCc2ccccc2)c2ncn(C(C)C)c2[nH]1,7.4
0.9,NCC(O)(c1ccccc1)c1ccccc1,7.4
3.88,O=[N+]([O-])c1cccc(-c2ccc(OCC(CCc3ccncc3)n3c(O)ccc3O)cc2)c1,7.4
3.6,Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,7.4
1.35,Cc1cc(=N)c2cc(NC(=O)CC(=O)Nc3ccc4[nH]c(C)cc(=N)c4c3)ccc2[nH]1,7.4
3.57,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4C2C3=O)O1,7.4
2.64,Nc1ccc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2c1,7.4
3.31,O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(F)c1,7.4
3.66,CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,7.4
1.1,COc1cc(F)ccc1-c1cncc(C2CCCN2)c1,7.4
1.2,COc1ccc(Nc2ccccc2C(=O)O)cc1,7.4
1.4,CN(C)CCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,7.4
3.5,Cc1cnc2[nH]c(SCc3cccc(F)c3F)nc(=N[C@H](C)CO)c2n1,7.4
3.78,COc1ccc2c(Oc3ccc(CC(=O)N=c4[nH][nH]c(C)c4C)c(OC)c3)ccnc2c1,7.4
3.39,C[C@H](N=c1[nH]c(N=c2cc(C3CC3)[nH][nH]2)c(Cl)c(=NC[C@@H](O)CO)[nH]1)c1ccc(F)cc1,7.4
1.03,CCCSc1c(C(=O)NC2CCCCC2)cnn1C1CCC(C(=O)O)CC1,7.4
0.89,c1cnc2cccnc2c1,7.4
2.0,N#Cc1c(-c2ccc(-c3ccccc3CN3CCOCC3)cc2)[nH]c2ccncc2c1=O,7.4
0.7,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1,7.4
2.68,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,7.4
3.34,N=c1[nH]c2ccc(OC(F)(F)F)cc2s1,7.4
2.6,Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,7.4
2.63,Cc1cc(CN2CCc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,7.4
2.5,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,7.4
3.2,O=C(c1csc2c1CCCC2)N1CCCCC1,7.4
-1.48,O=c1[nH]c(=S)[nH]c2[nH]cnc12,7.4
2.5,N=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,7.4
2.2,N#Cc1cccc(-c2nc(-c3ccccn3)no2)c1,7.4
2.08,C=CC12CCN(CC1)C(C(O)c1ccnc3ccc(OC)cc13)C2,7.4
2.6,Cn1cc(-c2cccc(CC(NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)cn1,7.4
2.41,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,7.4
3.14,C[C@H](N=c1nc(N=c2cc(C3CC3)[nH][nH]2)c(F)c[nH]1)c1ccc(F)cn1,7.4
2.27,CCC[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,7.4
0.93,COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,7.4
0.7,CCN(CC)C(=O)c1ccc(C(c2cccc3cccnc23)N2CCNCC2)cc1,7.4
0.2,Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1,7.4
-0.65,COc1ccc2nnc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,7.4
2.68,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,7.4
3.2,O=C(CSc1ccccc1)N1CCN(c2ccccc2)CC1,7.4
0.72,CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O,7.4
-0.25,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1,7.4
2.6,Clc1ccc2c(c1N=c1[nH]cnc3cc(OCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2,7.4
-0.1,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,7.4
4.3,CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,7.4
2.93,CSc1ncccc1C(=O)NCC1CCCCC1,7.4
3.5,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,7.4
2.93,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,7.4
2.42,COc1ccc(-c2cc(=N)n3[nH]cc(C#N)c3n2)cc1,7.4
2.7,CN(C)CCNS(=O)(=O)c1ccc(N=c2nc(-c3cnc4ccccn34)cc[nH]2)cc1,7.4
1.55,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,7.4
2.68,CN=C1N=c2ncccc2=C(c2ccccc2)NC1c1cccs1,7.4
1.1,CCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21,7.4
3.01,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1C(=O)Nc1cccnc1,7.4
1.51,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)cn1,7.4
3.6,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,7.4
2.6,CCCN1CCC(Oc2nc(=Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)cc[nH]2)CC1,7.4
3.3,COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3cc(C)ccn23)c(Cl)c[nH]1,7.4
1.52,COc1cnc(-c2ccccn2)nc1N1CCOCC1,7.4
3.0,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cn2)cn1,7.4
0.51,NC1=NC(c2cc3c(=O)[nH]cc(CCF)c3[nH]2)CC=N1,7.4
1.36,COc1ccc(-c2nc3[nH]cc(Br)c(=NCC4CCNCC4)c3[nH]2)cc1,7.4
1.79,CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC1CCCCC1,7.4
3.15,O=C(Nc1ccc(N2CCOCC2)cc1)c1n[nH]c(=Nc2ccccc2)o1,7.4
2.2,CNC(=O)c1[nH]cnc1C(=O)Nc1ccc(OC)cc1,7.4
2.64,Cc1ccc(C(=O)NC2CCN(c3cc(C(N)=O)cc(Cl)n3)CC2)[nH]1,7.4
3.29,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],7.4
0.9,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCO2)CC1,7.4
2.66,N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1ccccc1,7.4
3.0,COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1,7.4
2.43,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,7.4
3.08,COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,7.4
3.1,COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)nc1,7.4
3.43,Cn1cc(C#N)cc1-c1c2c(=O)n(CC#CCn3cncn3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,7.4
1.18,CCNCc1cncc(-c2ccc(F)cc2OC)n1,7.4
0.74,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,7.4
3.52,CCCNC(=O)c1n[nH]c2c(-c3ccc(OC)cc3OC)c(F)ccc2c1=N,7.4
3.4,CC(C)OC(=O)N1CCC(Oc2ncnc3c2CCN3c2ccc(S(C)(=O)=O)cc2F)CC1,7.4
4.0,CCON=C(c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(Cl)cncc3Cl)CC2)CC1,7.4
1.78,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OCC4CC45CC5)nc32)[C@H](O)[C@@H]1O,7.4
3.21,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1,7.4
2.94,O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4
-1.27,O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,7.4
2.3,O=C1c2ccc(O)cc2C(=O)N1c1ccccc1,7.4
1.16,COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,7.4
0.23,Cc1cc(C)nc(SCC(N)=O)n1,7.4
1.0,Cc1cc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)oc1C,7.4
1.06,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3)c2s1,7.4
1.49,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,7.4
1.83,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,7.4
1.66,C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,7.4
1.7,C[C@@](N)(Cc1ccccc1)c1ccccc1,7.4
2.19,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2cc(Cl)ccc2Cl)ccc1OCC(=O)O,7.4
0.92,CCC(CC)NC(=O)c1c(C)[nH]n(C(C)C)c1=NS(=O)(=O)c1ccc(C)cc1,7.4
2.44,Cc1ccc(-c2cc(C(F)(F)F)[nH]n2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,7.4
1.92,ON=C(O)Cc1ccc(OCc2ccccc2)cc1,7.4
3.16,CS(=O)(=O)c1cccc(N=c2nc(N(CC#N)c3c(Cl)ccc4c3OCO4)cc[nH]2)c1,7.4
3.46,CN(CCOc1ccccc1-c1cc(C(N)=O)c(NC(N)=O)s1)Cc1ccccc1,7.4
-0.45,N=c1[nH]c(=N)c2nc(CO)cnc2[nH]1,7.4
2.22,CCOC(=O)Nc1ccc(=NCc2ccc(F)cc2)[nH]c1N,7.4
-0.12,O=C(Nc1ccccc1)Nc1ccccc1C(=O)O,7.4
1.3,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccn1,7.4
-0.49,Cc1[nH]c(=NC(=N)N)nc2ccccc12,7.4
2.69,CNC(=O)c1ccc(N=c2nc(-c3cnc(C)n3C(C)C)cc[nH]2)cc1,7.4
3.59,COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],7.4
3.46,Clc1ccccc1CN1CCc2sccc2C1,7.4
1.1,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(O)=NO)cc1,7.4
3.05,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4
1.25,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)nc1,7.4
1.08,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(Br)sc12,7.4
1.35,CCC(CC)NC(=O)c1c(C)[nH]n(-c2ccccc2)c1=NS(=O)(=O)c1ccc(C)cc1,7.4
2.48,O=C(O)C[C@H]1CC[C@H](c2ccc(NC(=O)c3n[nH]c(=Nc4ccccc4F)o3)cc2)CC1,7.4
1.26,N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1,7.4
4.01,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCc3[nH]c4c(OC(F)(F)F)cccc4c3C2)CC1,7.4
2.54,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CC3CC3)C2)CC1,7.4
2.69,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,7.4
0.85,O=C(O)c1cncc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)c1,7.4
3.04,COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)c1,7.4
4.16,N=c1[nH]c(-c2ccccc2)nc2c1[nH]c(=O)n2Cc1ccccc1,7.4
2.42,O=C1C(=O)c2cc([N+](=O)[O-])ccc2-c2ccccc21,7.4
1.24,CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1,7.4
3.4,N=C1NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,7.4
2.87,Cc1sc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)nc1C(F)(F)F,7.4
2.16,COc1cc2[nH]cnc(=Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,7.4
2.7,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cl,7.4
2.47,CN=c1c(Br)c[nH]c2[nH]c(-c3ccc(O)cc3)nc12,7.4
2.24,CCNC(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,7.4
3.3,COCCOc1cc(N=c2nc(N(C)c3cc(CO)ccc3C)cc[nH]2)cc(N2CCOCC2)c1,7.4
2.66,COc1cc(N=c2cc(Oc3cccnc3)cc[nH]2)cc(OC)c1OC,7.4
3.3,CC1C(=O)NC(Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O[C@H](C)CNC(C2CC2)C(=O)N1C,7.4
