,logD,smiles,pH
3458,3.98,Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4,7.4
3459,1.78,COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2n1,7.4
3460,2.38,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,7.4
3461,3.6,NC1(CCC1)c2ccc(cc2)c3ncc4ccccc4c3c5ccccc5,7.4
3462,2.58,CS(=O)(=O)c1ccc(cc1Cl)[C@@H](CC2CCCC2)C(=O)Nc3cnc(cn3)[C@H](O)CO,7.4
3463,1.61,CCN(C(=O)C)c1cccc2c1c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,7.4
3464,3.14,COc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,7.4
3465,-0.76,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,7.4
3466,3.48,O[C@H](CNC(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,7.4
3467,1.1,CN(C)C(=O)Nc1ccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)cc1,7.4
3468,3.19,COc1cc(Nc2cc(Oc3cccnc3C)ccn2)cc(OC)c1OC,7.4
3469,2.67,CCOc1ccccc1c2ccc3c(c2)C(=O)C(=O)c4ccccc34,7.4
3470,2.0,Cc1cccc(NC(=O)NCC(N2CCOCC2)c3cccnc3)c1,7.4
3471,2.99,Fc1ccc2c3CN(CCc3[nH]c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,7.4
3472,2.15,CNC1=Nc2ncccc2C(=NC1c3cccs3)c4ccns4,7.4
3473,2.56,CCC(N(CCCN)C(=O)c1ccc(C)nc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,7.4
3474,3.7,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3F)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,7.4
3475,3.92,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,7.4
3476,4.1,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(c4ccccc4)c5ccc(Cl)cc5,7.4
3477,2.42,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(c3ccccc3)c4ccccc4)C(=O)OC,7.4
3478,3.46,O=C1C=C(Nc2cc(Cc3ccccc3)ccc12)c4cccnc4,7.4
3479,2.2,COc1cc(O)ccc1\C=C\2/CCCN=C2c3cccnc3,7.4
3480,3.8,CCCNC(=O)c1nnc2c(cccc2c1N)c3ccccc3,7.4
3481,1.6,COc1cc(ccc1Cn2ncc3ccc(NC(=O)CC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5,7.4
3482,2.6,COc1cc2c(ncnc2cc1OCCCN3CCCCC3)N4CCN(CC4)C(=O)Nc5ccc(OC(C)C)cc5,7.4
3483,2.57,CC1=CC(=O)Nc2sc(C(=O)c3ccc(Br)cc3)c(N)c12,7.4
3484,2.9,COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23,7.4
3485,2.37,Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2,7.4
3486,2.99,CCCSc1c(cnn1C)C(=O)NC2CCCCC2,7.4
3487,-0.87,CS(=O)(=O)c1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,7.4
3488,2.0,O=C(OCCN1CCCCC1)c2c[nH]c3ccccc23,7.4
3489,3.56,CO[C@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1NC(=O)c3cc(Cl)c(N)cc3OC,7.4
3490,2.2,CN(C)CC(C)(C)COc1nccc(Nc2cc(NC(=O)c3ccnc(c3)N4CCOCC4)ccc2C)n1,7.4
3491,2.52,CCc1cc2C(=NCc3nnc(C)n3c2s1)c4ccccc4Cl,7.4
3492,-1.08,OC(=O)COc1ccc(cc1c2ccccc2)C#N,7.4
3493,2.06,CS(=O)(=O)Cc1cc(nc(n1)c2ccc3[nH]ccc3c2)N4CCOCC4,7.4
3494,3.8,FC(F)(F)c1nn(cc1C(=O)NCCNC(=O)c2ccc(Cl)cn2)c3ccccc3,7.4
3495,3.97,CNC(=O)c1cccc(NC(=O)Nc2cccc(c2)C#N)c1CN3CCC(Cc4ccc(F)cc4)CC3,7.4
3496,4.1,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(Cc4ccccc4)c5ccc(Cl)cc5,7.4
3497,1.67,Cc1oc(cc1C(=O)O)c2ccc(Cl)cc2,7.4
3498,3.22,CSc1nc2cc(Cl)ccc2[nH]1,7.4
3499,3.9,CC(C)C[C@H](CO)Nc1nc(SCc2cccc(c2)C#N)nc3nc(N)sc13,7.4
3500,3.8,OC(=O)C[C@@H]1CC[C@H](CC1)c2ccc(cc2)c3ccc(Nc4ccc(nc4)C(F)(F)F)cn3,7.4
3501,0.63,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,7.4
3502,-0.07,CN(C)C(=O)N[C@@H]1CC[C@@H](CN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)CC1,7.4
3503,1.06,O[C@@H](CNCCc1cccc(CNCCc2ccccc2F)c1)c3ccc(O)c4NC(=O)Sc34,7.4
3504,2.9,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c3ccc(F)cc3)cc1,7.4
3505,1.0,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(cc4)S(=O)(=O)C,7.4
3506,1.27,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,7.4
3507,2.3,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OC(C)(C)C#N,7.4
3508,3.0,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(c(F)c3)S(=O)(=O)C,7.4
3509,3.1,CCOc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,7.4
3510,-0.21,Oc1cc(nc2ncnn12)c3ccccc3,7.4
3511,0.74,NC(=O)c1nnn(c1N)c2ccccc2,7.4
3512,1.72,OC(c1ccccc1)c2cccnc2,7.4
3513,2.56,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)Nc5nccs5,7.4
3514,4.48,CN1C(=O)N(CC2CC2)c3nn(Cc4cn(C)c5ccc(Cl)cc45)c(c6cc(oc6C)S(=O)(=O)C)c3C1=O,7.4
3515,2.67,CC(CN1c2ccccc2Sc3ccccc13)N(C)C,7.4
3516,3.29,CCc1nc2c(N)nc3ccccc3c2n1Cc4ccccc4,7.4
3517,0.91,NCC[C@@H](Oc1ccc(Cl)cc1C#N)c2ccccc2,7.4
3518,0.6,CCn1c(nc2c(ncc(OCC3CCCNC3)c12)C#CC(C)(C)O)c4nonc4N,7.4
3519,3.27,Cc1cc(Oc2ccnc(Nc3cccc(c3)N4CCOCC4)c2)c(nc1C)c5ccccn5,7.4
3520,2.19,Cc1c(Cl)c(ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2)C#N,7.4
3521,2.35,c1ccc2[nH]c(nc2c1)c3cscn3,7.4
3522,2.6,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cc(Cl)cc(Cl)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,7.4
3523,3.55,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(C)cnc13,7.4
3524,2.99,COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,7.4
3525,2.46,Oc1nc(nc2ccccc12)c3ccccc3,7.4
3526,3.2,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cc(oc6C)S(=O)(=O)C)c3C1=O,7.4
3527,3.26,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,7.4
3528,0.7,NC(=N)Nc1ccc(cc1)C(=O)Oc2ccc(Cl)cc2,7.4
3529,2.62,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)C(=O)N2CCCCC2)C(F)(F)F,7.4
3530,1.59,CC1(CC(=O)NC(=N1)N)c2ccc(Cl)c(Cl)c2,7.4
3531,1.91,CC(C)[C@H](NC(=O)C[C@H](NC(=O)\C=C\c1ccccc1)c2ccccc2)C(=O)[C@H]3[C@H](C)C(=O)NC3=O,7.4
3532,0.9,O=C1O[C@]2(CN3CCC2CC3)CN1c4cccs4,7.4
3533,1.94,CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,7.4
3534,3.3,OC[C@H](O)CN1C(=O)[C@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,7.4
3535,2.8,CC(O)C(C)OC(=O)[C@@H]1CC2C(Cc3cn(C(C)C)c4cccc2c34)N(C)C1,7.4
3536,3.0,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CC6COCC(C5)N6,7.4
3537,1.73,COc1ccnc(NC2CCN(CC2)C(=O)c3ccc(cc3)C#N)c1,7.4
3538,2.98,Cc1c(Cl)c(Cl)ccc1OC2CCN(CC3CCN(CC3)[C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC2,7.4
3539,3.1,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4cccc(OCc5ccccn5)c4)nn3,7.4
3540,3.07,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccccc2)C(F)(F)F,7.4
3541,3.7,CNc1nc2nc(SCc3cccc(F)c3F)nc(N[C@H](C)CO)c2s1,7.4
3542,4.36,CC(C)CN1C(=O)N(C)C(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,7.4
3543,0.96,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)CN3C(=O)CCC3=O)C(=O)C(F)(F)F,7.4
3544,1.0,CN1CCC(CC1)NC(=O)c2ccc(Oc3ccc(cc3)C#C[C@]4(O)CN5CCC4CC5)cc2,7.4
3545,3.23,CN1CCN(CC1)c2ccc3ncc(C(=O)N)c(Nc4ccc(Cl)cc4Cl)c3c2,7.4
3546,0.86,COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2)cc1,7.4
3547,2.39,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(CCc3ccc(F)cc3)C2,7.4
3548,1.1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC4CCNCC4,7.4
3549,-0.12,Nc1nc2cc3CCN(Cc4cnc[nH]4)CCc3cc2s1,7.4
3550,3.61,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)Cc4ccccc4)cc3)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,7.4
3551,4.2,FC(F)(F)CCS(=O)(=O)Oc1ccc(NC(=O)c2ccc(Cn3ccnn3)c4ccccc24)c(n1)C(=O)NCC5CCOCC5,7.4
3552,2.1,CC(CC(=O)NCc1ccccc1)C2CCCO2,7.4
3553,1.9,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(CCCc3ccccc3)C2,7.4
3554,2.93,CNc1cc(nc2c(cc(OC)cc12)N3CCN(C)CC3)C(=O)Nc4ccc(cc4)N5CCOCC5,7.4
3555,2.49,CS(=O)(=O)Cc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,7.4
3556,3.2,CCn1c2ccccc2c3cc(NC(=O)CN(C)C)ccc13,7.4
3557,0.93,OC(=O)COc1ccc(Cl)cc1C2CCCCC2,7.4
3558,3.8,Oc1ccc2[nH]c(CN3CCC(Cc4ccc(F)cc4)CC3)nc2c1,7.4
3559,0.1,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCCNCC4,7.4
3560,3.33,Cn1cc(cc1c2c3C(=O)N(CC#N)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56)C#N,7.4
3561,2.58,Clc1ccccc1NC(=O)c2cc[nH]n2,7.4
3562,3.5,CN(C)S(=O)(=O)c1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,7.4
3563,3.17,C[C@@H](NC1=CC(=O)CCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,7.4
3564,2.21,O=C1C=C(Nc2ccccc12)c3occc3,7.4
3565,2.66,Nc1nc2cc3CCN(Cc4ccccc4)CCc3cc2s1,7.4
3566,2.1,Cc1onc(C)c1CCC2CCN(CC2)S(=O)(=O)CC3(CCC(F)(F)CC3)N(O)C=O,7.4
3567,1.69,Oc1ccc(CCNCCCNS(=O)(=O)CCOCc2cccc3ccccc23)c4sc(O)nc14,7.4
3568,4.0,c1ccc(cc1)c2ccc3ccccc3n2,7.4
3569,0.9,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCC=CC2,7.4
3570,1.79,CNS(=O)(=O)NC1=CC=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccccc2,7.4
3571,0.61,O=S(=O)(NCCNc1ncccn1)c2cccc3cnccc23,7.4
3572,1.6,COc1ccc2nc(C)cc(c2c1)n3cc(CNC(=O)C)nn3,7.4
3573,2.23,Oc1ccc(CCNCCN(C2CCCCC2)C(=O)CCNCCc3ccc(Cl)c(Cl)c3)c4OCC(=O)Nc14,7.4
3574,2.37,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,7.4
3575,3.29,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13,7.4
3576,3.32,CCCS(=O)(=O)c1ccc(cc1)C(CNS(=O)(=O)c2ccc(cc2)C(F)(F)F)N3CCCCCC3,7.4
3577,2.2,NC(=N)c1cc2c(\C=C\c3ccc4OCOc4c3)cccc2s1,7.4
3578,2.6,OC(=O)C(N1CCCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C1)c4ccccc4,7.4
3579,0.69,CCOC(=O)c1cc(O)c(nn1)c2ccccc2,7.4
3580,1.69,c1ccc2c(c1)nnn2c3ccncc3,7.4
3581,2.8,Cc1cccc(CN2C=CN3C(=O)C=C(N=C23)N4CCOCC4)c1,7.4
3582,1.05,Nc1nc(O)cc(n1)c2ccc(O)cc2,7.4
3583,3.0,O=C(NCc1ccccc1)c2cccnc2Oc3ccccc3,7.4
3584,2.0,CC(C)CNc1nc(nc(N2CC(O)C2)c1N)C#N,7.4
3585,1.1,CN(C)C(=O)N1CCC(CC1)C(=O)NCc2cccs2,7.4
3586,2.2,CN(c1ccnc(Nc2cc(cc(c2)C(=O)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,7.4
3587,3.98,Fc1ccc(cc1Cl)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,7.4
3588,4.1,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)[N+](=O)[O-],7.4
3589,2.97,Clc1ccc(cc1)c2c[nH]nn2,7.4
3590,2.73,COc1cc(cc2cnc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)nc12)c4ccncc4,7.4
3591,3.97,CC(C)N1C(=O)N(C)C(=O)c2cn(Cc3cccc4ccccc34)cc12,7.4
3592,-0.94,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@@H](C)OC(=O)[C@H](CC(=O)c4ccccc4N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCN)NC(=O)CNC3=O)[C@H](C)CC(=O)O,7.4
3593,2.68,C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCOCC3)c4ncc(F)cn4,7.4
3594,1.44,CC(C)N1CCN(Cc2cnc(c(C)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,7.4
3595,3.27,COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23,7.4
3596,3.6,NC1(CCC1)c2ccc(cc2)c3nc4ccccc4cc3c5ccccc5,7.4
3597,1.33,OC(=O)c1ccc(cc1)n2ncc(C(=O)NC3C4CC5CC(CC3C5)C4)c2C6CCC6,7.4
3598,2.99,O=C1Nc2cc(ccc2C1c3ncnc4cc(OCCCN5CCOCC5)ccc34)C#N,7.4
3599,3.93,CC(C)(C)C(=O)NCc1ccc(NC(=O)N2CCCC(O)(C2)c3ccc(Cl)c(Cl)c3)cc1,7.4
3600,3.14,CC[C@H]1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O,7.4
3601,2.39,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc3c(N)ncnc13,7.4
3602,1.16,NC(=N)c1cc2c(OCc3ccccc3)cccc2s1,7.4
3603,2.1,OC(=O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,7.4
3604,3.87,CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](OCCO)[C@@H](O)[C@H]5O)c4n1,7.4
3605,2.78,Cc1c(N)cccc1CN2C=CC(=CC2=O)OCCc3cccs3,7.4
3606,3.1,Cc1ccc(NC(=O)c2ccnc(c2)N3CCOCC3)cc1Nc4ccnc(Cl)n4,7.4
3607,1.79,OC(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)ccc4[nH]3,7.4
3608,3.74,COc1ccc(cc1Cl)C(=O)NCCN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2,7.4
3609,1.85,O[C@@H](CNCCc1cccc(CNCc2ccccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34,7.4
3610,3.6,CC(C)CC(N(C)C)C1(CCC1)c2ccc(Cl)cc2,7.4
3611,3.56,Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1,7.4
3612,1.76,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,7.4
3613,3.5,COc1cc(Nc2c(cnc3cc(OC)c(OC)cc23)C#N)cc(OC)c1,7.4
3614,3.43,Cc1cc(CNc2ncc(Br)c(Nc3cc([nH]n3)C4CC4)n2)on1,7.4
3615,1.5,CCCCC1(CC)C(=O)NC(=O)NC1=O,7.4
3616,2.64,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@H]4CC(=O)N,7.4
3617,3.5,COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC,7.4
3618,1.52,COc1ccc(cc1)c2cc(O)nc(N)n2,7.4
3619,2.7,OC(=O)c1ccc(NC(=O)c2cc(OCc3ccccc3)cc(OCc4ccccc4)c2)nc1,7.4
3620,3.64,OCC(CO)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)ccc4[nH]3,7.4
3621,2.0,CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(cc3)N4CCN(C)CC4)c2C1)c5ccccc5,7.4
3622,1.25,CCN(C1CCN(CC[C@H](N2CCN(CC2)S(=O)(=O)C)c3cc(F)cc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,7.4
3623,2.82,Cc1ccc(cc1)S(=O)(=O)Nc2ccc(\C=C\C(=O)Nc3ccccc3N)cc2,7.4
3624,2.63,Clc1ccc(C2CCN(CC2)C(=O)COCc3ccncc3)c(Cl)c1,7.4
3625,2.33,CC(C)N(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,7.4
3626,2.83,CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,7.4
3627,2.65,CCOc1ccc(cc1)c2cnc3CCCn23,7.4
3628,3.1,C[C@@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)C#N,7.4
3629,3.2,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1,7.4
3630,1.86,CNC1=CN=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccc(F)cc2,7.4
3631,-0.87,CC(=O)Nc1ccc2c(c1)c(cn2CCC(=O)O)c3cc(NC4CC4)n5ncc(C#N)c5n3,7.4
3632,3.7,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)N(C)C,7.4
3633,3.09,CN1CCN(CC1)c2nc3ccccc3cc2Cn4nc(c5ccc6nc(N)sc6c5)c7c(N)ncnc47,7.4
3634,1.81,Oc1cccc2ccc(nc12)C#N,7.4
3635,3.14,COCCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4OC)cc1,7.4
3636,0.6,NCCCCCc1c[nH]c2ccc(F)cc12,7.4
3637,2.5,CN1C(=O)N(Cc2ccc(cc2)C(=O)O)C(=O)c3cc(ccc13)C#CCc4ccccc4,7.4
3638,3.5,COc1c(cc2ccccc2c1C(=O)N(C)C[C@@H](CCN3CCC(CC3)c4ccc(O)cc4[S+](C)[O-])c5ccc(Cl)c(Cl)c5)C#N,7.4
3639,-0.03,CN1C(=O)N(C)c2ncn(C)c2C1=O,7.4
3640,3.21,Cn1c(ccc1c2cc(F)c3NC(=O)C(C)(C)c3c2)C#N,7.4
3641,2.1,CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CCC#N)c3cc(Cl)ccc3Cl)cc1,7.4
3642,0.26,OC1(CNC(=O)c2cc(ccc2Cl)N3N=CC(=O)NC3=O)CCCCCC1,7.4
3643,3.0,COc1ccccc1N2CCN(CCN(C(=O)C3CCCCC3)c4ccccn4)CC2,7.4
3644,4.0,Fc1ccccc1NC(=O)N[C@H]2N=C(c3ccccc3)c4ccccc4NC2=O,7.4
3645,0.6,CCC[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,7.4
3646,3.1,CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3sccc3[nH]2,7.4
3647,-0.13,Cc1cccc(Br)c1C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O,7.4
3648,0.92,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(NS(=O)(=O)C)sc13,7.4
3649,1.4,Cc1nc(C)c(nc1C(=O)N)c2ccc3c(CC[C@@]34CC[C@@H](CC4)c5nnn[nH]5)c2,7.4
3650,4.11,Brc1cnc(NCc2ccccc2)nc1Nc3cc([nH]n3)C4CC4,7.4
3651,2.12,Cc1ccc(cc1NC(=O)CC23CC4CC(CC(C4)C2)C3)C(=O)N5CC6CNCC(C5)O6,7.4
3652,2.12,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,7.4
3653,2.9,C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCN(C)CC3)c4ccc(F)cn4,7.4
3654,3.23,CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cccc6[nH]ncc56,7.4
3655,3.8,Fc1ccccc1NC(=O)NC2N=C(c3ccccc3)c4ccccc4NC2=O,7.4
3656,2.1,CN1C(=O)C=C(CCc2ccc3cc[nH]c3c2)N=C1N,7.4
3657,3.6,CC1=C(Cc2ccccc2)C(=O)n3nc(NCc4cccc(Cl)c4)nc3N1,7.4
3658,2.11,Clc1ccc(Cl)c(c1)S(=O)(=O)Nc2nc(cs2)c3sccc3Cl,7.4
3659,3.4,COc1cc2ncc(C(=O)N)c(Nc3ccccc3C)c2cc1OC,7.4
3660,1.5,N[C@@H](Cc1cccs1)C(=O)N[C@]2(C[C@H]2c3ccccc3)C#N,7.4
3661,3.96,COc1ccc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1,7.4
3662,3.04,CC1=CN(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)C(=O)NC1=O,7.4
3663,3.07,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1,7.4
3664,2.49,C[C@@H](NC1=CC(=O)CNC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,7.4
3665,3.3,CN1CCOc2cc(COc3ccccc3)cnc12,7.4
3666,3.15,O[C@H](CNC(=O)c1c[nH]nc1C2CC2)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,7.4
3667,4.23,CCOc1noc2cc(OCCC3CCN(CC3)c4ccc(C)nn4)ccc12,7.4
3668,0.02,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4cscn4,7.4
3669,1.42,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CCC(F)(F)CC4)nc23,7.4
3670,1.63,O[C@@H](CNCCc1cccc(CNCCc2ccccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34,7.4
3671,3.55,CC(C)n1c2ccccc2c3cc(NC(=O)N4CCOCC4)ccc13,7.4
3672,3.33,CC(C)Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3)C(F)(F)F)S(=O)(=O)C,7.4
3673,2.01,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(Cc3ccccc3)C2,7.4
3674,0.57,CN1CCN(CC1)C(=O)Cc2csc(NS(=O)(=O)c3cccc(Cl)c3C)n2,7.4
3675,0.9,CCOC(=O)c1cnc2c(N)cccc2c1O,7.4
3676,3.3,CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCCOCC4)n1)c5cc(CO)ccc5C,7.4
3677,-1.08,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,7.4
3678,2.7,NS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,7.4
3679,-0.87,COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,7.4
3680,1.15,Cc1cc(CN2Cc3cccnc3CC2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,7.4
3681,1.2,C1CN2CCC1C(C2)c3oc(nn3)c4oc(cc4)c5cccnc5,7.4
3682,3.5,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc(cs4)c5ccccc5,7.4
3683,3.18,NC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccsc4,7.4
3684,3.31,CCc1cccc(CC)c1NC(=O)N2Cc3[nH]nc(NC(=O)c4ccc(cc4)N5CCN(C)CC5)c3C2,7.4
3685,3.14,CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)N)c(F)c3)ncc2F,7.4
3686,2.7,[O-][N+](=O)c1cc(C(=O)NCC=C)c2N=C(Nc3ccc(Cl)c(Cl)c3)NC(=O)c2c1,7.4
