,smiles,pH,logD
4194,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,7.4,-0.18
4195,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12,7.4,0.78
4196,NS(=O)(=O)C1=C2C(=CC=C1)C1=NC(O)=C(O)N=C1C=C2[N+]([O-])=O,7.4,0.36
4197,NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O,7.4,-0.94
4198,NS(=O)(=O)C1=CC(=CC=C1Cl)C1(O)NC(=O)C2=CC=CC=C12,7.4,0.97
4199,NS(=O)(=O)C1=CC(C(O)=O)=C(NCC2=CC=CO2)C=C1Cl,5.5,0.4
4200,NS(=O)(=O)C1=CC(C(O)=O)=C(NCC2=CC=CO2)C=C1Cl,6.5,-0.5
4201,NS(=O)(=O)C1=CC(C(O)=O)=C(NCC2=CC=CO2)C=C1Cl,6.8,-1.0
4202,NS(=O)(=O)C1=CC(C(O)=O)=C(NCC2=CC=CO2)C=C1Cl,7.4,-0.6866666666666666
4203,NS(=O)(=O)C1=CC(Cl)=C(Cl)C(=C1)S(N)(=O)=O,7.4,0.92
4204,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=CNS2(=O)=O,7.4,-0.05
4205,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F,7.4,1.78
4206,NS(=O)(=O)C1=CC2=C(NC(NS2(=O)=O)C(Cl)Cl)C=C1Cl,7.4,0.37
4207,NS(=O)(=O)C1=CC2=C(NC(NS2(=O)=O)C2CC3CC2C=C3)C=C1Cl,7.4,2.12
4208,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F,7.4,0.31
4209,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl,5.5,-0.21
4210,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl,6.5,-0.2
4211,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl,7.4,-0.14550000000000002
4212,NS(=O)(=O)C1=CC=C(CCNC2=NN3C(C=C2)=NN=C3C2=CC=CC=C2)C=C1,7.4,2.19
4213,NS(=O)(=O)C1=CC=C(NC2=NC=CC(=N2)C2=CC=CC=C2)C=C1,7.4,2.86
4214,NS(=O)(=O)C1=CC=C(NC2=NC=CC(=N2)C2=CN=C3C=CC=CN23)C=C1,7.4,2.7
4215,NS(=O)(=O)C1=CC=C(NC2=NC=CC(NC3=C(Cl)C=CC4=C3OCO4)=N2)C=C1,7.4,2.7
4216,NS(=O)(=O)C1=CC=C(NCC2=CC=CC=C2)C=C1,7.4,1.7
4217,NS(=O)(=O)C1=CC=C2C(=CNC(=O)C2=C1)C(=O)NC[C@@H](O)CN1CCC(CC1)OC1=CC=C(Cl)C(Cl)=C1,7.4,2.17
4218,NS(=O)(=O)C1=CC=C2NC(C3CC=CC3C2=C1)C1=C2C=CC=CC2=CC=C1,7.4,1.9
4219,NS(=O)(=O)C1=CC=CC(NC2=NC=CC(NC3=C(Cl)C=CC4=C3OCO4)=N2)=C1,7.4,2.97
4220,NS(=O)(=O)C1=CC=CC(NC2=NC=CC(NC3=C4C=NNC4=CC=C3)=N2)=C1,7.4,2.6
4221,NS(=O)(=O)C1=NC2=CC=CC=C2S1,7.4,1.35
4222,NS(=O)(=O)CC1=NOC2=C1C=CC=C2,7.4,0.55
4223,NS(=O)(=O)NC(=O)CCCC1=C(NC2=CC=C(C=C12)C#N)C1=CC=C(F)C=C1,7.4,1.95
4224,N[C@@H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=CC(F)=C(F)C=C1F,7.4,0.31
4225,N[C@@H](CC1=CC=C(F)C=C1)C(O)=O,7.4,-1.06
4226,N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,7.4,1.195
4227,N[C@@H](CC1=CC=CC=C1)C(O)=O,7.4,1.16
4228,N[C@@H](CC1=CC=CS1)C(=O)N[C@@]1(C[C@@H]1C1=CC=CC=C1)C#N,7.4,1.3
4229,N[C@@H](CC1=CC=CS1)C(=O)N[C@]1(C[C@H]1C1=CC=CC=C1)C#N,7.4,1.5
4230,N[C@@H](CC1=CN=CN1)C(O)=O,7.4,-0.44
4231,N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,7.4,-0.5
4232,N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,7.4,-0.4
4233,N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,7.4,-1.08
4234,N[C@@H](CCC(O)=O)C(O)=O,7.4,-2.19
4235,N[C@@H](CO)C(O)=O,7.4,-0.45
4236,N[C@@H]1CCCN(C1)C1=C(Cl)C=CC=C1\C=C1/SC(=O)NC1=O,7.4,1.97
4237,N[C@@H]1CCCN(C1)C1=C(\C=C2/SC(=O)NC2=O)C=CC=C1C1=CC=NC=C1,7.4,1.56
4238,N[C@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,7.4,-2.0
4239,N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,7.4,-0.29
4240,N[C@H](CC1=CC=CC=C1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,7.4,-0.98
4241,N[C@H](CC1=CC=CC=C1)C(O)=O,7.4,-1.37
4242,N[C@H](CC1=CNC2=C1C=CC=C2)C(O)=O,7.4,-0.77
4243,N[C@H](CC1=CNC2=CC=CC=C12)C(O)=O,7.4,-0.92
4244,N[C@H](CNC(=O)C1=CC2=C(C=CC=C2N1)C1=CC=CC=C1CC1=CC=CC=C1)C(O)=O,7.4,3.25
4245,N[C@H]1CCN(C1)C1=C(Cl)C=CC=C1\C=C1/SC(=O)NC1=O,7.4,1.89
4246,N\C(=N/O)C1=CC2=C(C=C1)N=C(N2)C1=NC=CC=C1,7.2,1.6
4247,N\C(SC1=CC=C(N)C=C1)=C(/C#N)C1=CC=CC=C1C(F)(F)F,7.4,3.4
4248,N\C(SC1=CC=C(N)C=C1)=C(\C#N)C1=CC=CC=C1C(F)(F)F,7.4,3.3
4249,O.O.O.CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)C2=CC=CC=C2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C3=CC=CC=C3)C(C)=C([C@@H](O)C1=O)C2(C)C,7.4,3.4
4250,O=C(C1CC1)C1=CC=C(OCCCC2=CNC=N2)C=C1,7.4,2.68
4251,O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1,7.4,2.43
4252,O=C(C1CCN(CC1)C1=NN=C(S1)N1C=CC=C1)N1CCC2=CC=CC=C2C1,7.4,3.7
4253,O=C(C1CCN(CC1)C1=NN=C(S1)N1C=CC=C1)N1CCN(CC2=CC=C3OCOC3=C2)CC1,7.4,2.5
4254,O=C(CC12CC3CC(CC(C3)C1)C2)NC1=C2C=CC=NC2=CC=C1,7.4,3.83
4255,O=C(CC12CC3CC(CC(C3)C1)C2)NC1=CC=C2NN=CC2=C1,7.4,4.03
4256,O=C(CC1=C2C=CC=CC2=CC=C1)NC1=CC=CC=C1,7.4,3.9
4257,O=C(CC1=CC=CC=C1)NC1=NC=CS1,7.4,2.5
4258,O=C(CC1CCCCCC1)NC1=CC=CC2=C1C=CN([C@H]1CCNC1)C2=O,7.4,1.15
4259,O=C(CCC1=CC=CC=C1)C1=CC=CC=C1,7.4,3.77
4260,O=C(CCC1=CC=NC=C1)NC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,7.4,3.4
4261,O=C(CCN1CCCCC1)NC1=CC=C(C2=C1C1=C(S2)C=CC=C1)C1=CC=CN2C(=O)C=C(N=C12)N1CCOCC1,7.4,2.9
4262,O=C(CN1CCN(CC1)C1=CC=CC=C1)NC1=C(C=NN1C1=CC=CC=C1)C#N,7.4,2.3
4263,O=C(CN1CCOCC1)NC1=C(C=NN1C1=CC=CC=C1)C#N,7.4,0.5
4264,O=C(CN1CCOCC1)NC1=CC=C(C=C1C1=CC=CC=C1)C1=CC=CC2=C1OC(=CC2=O)N1CCOCC1,7.4,3.4
4265,O=C(CN1CCOCC1)NC1=CC=C(C=C1OCC1CC1)C1=CC=CC2=C1OC(=CC2=O)N1CCOCC1,7.4,3.3
4266,O=C(COC1=CC=CC=C1)C1=CC=CC=C1,7.4,2.87
4267,O=C(COC1=CC=CC=C1)N1CCOCC1,7.4,0.75
4268,O=C(COCC1=CC=CC=C1)NC1=CC=C2C3=CC=CC=C3C(=O)C(=O)C2=C1,7.4,3.21
4269,O=C(CS(=O)(=O)C1=CC=CC=C1)C1=CC=CC=C1,7.4,1.86
4270,O=C(CSC1=CC=CC=C1)N1CCN(CC1)C(=O)C1=CC=CO1,7.4,1.6
4271,O=C(CSC1=CC=CC=C1)N1CCN(CC1)C1=CC=CC=C1,7.4,3.2
4272,O=C(CSC1=CC=NC=C1)NC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,7.4,3.6
4273,O=C(CSC1=NC2=C(SCC2)C(=O)N1C1=CC=CC=C1)NC1=NC=C(S1)C1=CC=CC=C1,7.4,3.95
4274,O=C(N1CC(=O)NC2=CC=CC=C12)C1=CC=CO1,7.4,1.21
4275,O=C(N1CCC1)C1=CC=C(C=C1)C(=C1CCN(CC2=CSC=N2)CC1)C1=C2N=CC=CC2=CC=C1,7.4,2.52
4276,O=C(N1CCCC1)C1=CC=C(C=C1)C(=C1CCN(CC2=CSC=N2)CC1)C1=C2N=CC=CC2=CC=C1,7.4,2.75
4277,O=C(N1CCCCC1)C1=C2CCCCC2=CS1,7.4,3.16
4278,O=C(N1CCCCC1)C1=CSC2=C1CCCC2,7.4,3.2
4279,O=C(N1CCN(CC1)C1=CC=CC=N1)C1=CC=CC(CC2=NNC(=O)C3=CC=CC=C23)=C1,7.4,2.36
4280,O=C(N1CCN(CC1)C1=NC=CC=N1)C1=CC=CC(CC2=NNC(=O)C3=CC=CC=C23)=C1,7.4,2.13
4281,O=C(N1CCNCC1)C1=CC2=CC=CC=C2N1,7.4,0.6
4282,O=C(N1CCOCC1)C1=CC=C(C=C1)C(=C1CCN(CC2=CSC=N2)CC1)C1=C2N=CC=CC2=CC=C1,7.4,2.12
4283,O=C(N1CCOCC1)N1CCN2C=C(C3=C2C(C1)=CC=C3)C1=C(C(=O)NC1=O)C1=CN=C2C=CC=CN12,7.4,1.79
4284,O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCC2=C(C1)C1=CC=CC=C1N2,7.4,2.66
4285,O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCC2=C(C1)C1=CC=CC=C1O2,7.4,3.01
4286,O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCC2=C(C1)C1=CC=CN=C1N2,7.4,2.13
4287,O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)C1=CC=CC=C1,7.4,1.99
4288,O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)C1=NC(=CS1)C1=CC=CC=C1,7.4,3.5
4289,O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)C1=NC2=C(COCC2)S1,7.4,1.42
4290,O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)C1=NC2=CC=NC=C2S1,7.4,1.6
4291,O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)C1=NC2=CN=CC=C2S1,7.4,1.66
4292,O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)C1=NC2=NC=CC=C2S1,7.4,1.4
4293,O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)C1=NC=C(S1)C#N,7.4,1.2
4294,O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)C1=NC=CS1,7.4,1.3
4295,O=C(NC1=C2N=CC=CC2=CC=C1)C1=CC=C(C=C1)N1C(=O)[C@H]2[C@@H]3C[C@@H](C=C3)[C@H]2C1=O,7.4,3.28
4296,O=C(NC1=C2N=CC=CC2=CC=C1)[C@H]1CC[C@@H](CC1)N1C(=O)[C@H]2[C@H]3CC[C@H](C3)[C@H]2C1=O,7.4,3.94
4297,O=C(NC1=CC(=CC=N1)C1=CC=NC(NC2=CC=CC=C2)=C1)C1CCOCC1,7.4,3.7
4298,O=C(NC1=CC(=CNC1=O)C1=CC=NC=C1)[C@H](CC1=CC=CC=C1)NC1(CC1)C1=CC=CC=N1,7.4,3.44
4299,O=C(NC1=CC(=NN1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC(=C1)C#N,7.4,3.82
4300,O=C(NC1=CC=C(C=C1)N1CCOCC1)C1=NN=C(NC(=O)C2=CC=CC=C2)O1,7.4,1.02
4301,O=C(NC1=CC=C(C=C1)N1CCOCC1)C1=NN=C(NC2=CC=CC=C2)O1,7.4,3.15
4302,O=C(NC1=CC=C(N=C1)N1C=CN=C1)C1=CC=C(C=C1)C#N,7.4,2.2
4303,O=C(NC1=CC=C(N=C1)N1CCOCC1)C1=NN=C(NC2=CC=CC(OCC3=CC=CC=N3)=C2)O1,7.4,3.1
4304,O=C(NC1=CC=C(N=C1)N1CCOCC1)C1=NN=C(NC2=CC=CC(OCC3=CC=CN=C3)=C2)O1,7.4,3.3
4305,O=C(NC1=CC=C(N=C1)N1CCOCC1)C1=NN=C(NC2=CC=CC=C2)O1,7.4,2.9
4306,O=C(NC1=CC=C(NC2=CC=C(NC(=O)C3=CC=CC=C3)C3=C2C(=O)C2=CC=CC=C2C3=O)C2=C1C(=O)C1=CC=CC=C1C2=O)C1=CC=CC=C1,7.4,2.63
4307,O=C(NC1=CC=CC(=C1)C1=NN=NN1)C1=C2N=CNC2=CC=C1,7.4,-0.05
4308,O=C(NC1=CC=CC(NC(=O)C2=CC=CC=C2)=N1)C1=CC=CC=C1,7.4,4.02
4309,O=C(NC1=CC=CC=C1)C1=CC2=CC=CC=C2O1,7.4,3.44
4310,O=C(NC1=CC=CC=C1)C1=CC=C(OCCCN2CCCC2)C=C1OCC1=CC=CC=C1C#N,7.4,2.66
4311,O=C(NC1=CC=CC=C1)C1=CC=CC=C1,7.4,2.8
4312,O=C(NC1=CC=CC=C1)N1CCOCC1,7.4,1.0
4313,O=C(NC1=CC=CC=N1)C1=CC=C2NC(=NC2=C1)C1=CC=C(NC(=O)C23CC4CC(CC(C4)C2)C3)C=C1,7.4,4.24
4314,O=C(NC1=CC=CC=N1)C1=CC=CC=C1,7.4,2.2
4315,O=C(NC1=CC=CN=C1C(=O)NCC1CCOCC1)C1=C2C=CC=CC2=CC=C1,7.4,4.4
4316,O=C(NC1=CC=NC=C1)C1=CC=CC2=C1C=CC=C2,7.4,3.1
4317,O=C(NC1=NC(=CS1)C1=CC=CC=C1)C1=CC=CN=C1,7.4,3.62
4318,O=C(NC1=NC2=C(S1)N=CNC2=O)C1=CC=CC=C1,7.4,1.94
4319,O=C(NC1=NC=CS1)C1=CC=CC=C1,7.4,2.43
4320,O=C(NC1=NC=CS1)C1=CC=CN=C1,7.4,2.25
4321,O=C(NC1=NC=CS1)[C@H](CC1CCOCC1)C1=CC=C(C=C1)S(=O)(=O)C1CC1,7.4,2.55
4322,O=C(NC1=NN=NN1)C1=CC(OC2=CC=CC=C2)=C2C=CC=CN2C1=O,7.4,0.67
4323,O=C(NC1CC1)C1=NOC(=C1)C1=CC=CS1,7.4,2.54
4324,O=C(NC1CC1)NC1=CNN=C1C1=NC2=CC(CN3CCOCC3)=CC=C2N1,7.4,2.3
4325,O=C(NC1CC1)NC1=CNN=C1C1=NC2=CC=C(CN3CCOCC3)C=C2N1,7.4,2.3
4326,O=C(NC1CCCC1)C(N(CC1=CC=CO1)C(=O)C1=CC=C(N1)C1=CC=CC=C1)C1=CC=NC=C1,7.4,4.36
4327,O=C(NC1CCCCC1)C1=CC=CN=C1SC1=CC=CC=C1,7.4,3.01
4328,O=C(NC1CCCCC1)C1CCCN(C1)S(=O)(=O)C1=CC=CS1,7.4,2.93
4329,O=C(NCC#N)C1=CC=C(C=C1)C1=CC=NC(NC2=CC=C(C=C2)N2CCOCC2)=N1,7.4,2.37
4330,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N1CCC2=CC=CC=C2C1,7.4,1.91
4331,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N1CCC=CC1,7.4,0.9
4332,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N1CCCCC1,7.4,0.9
4333,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)C1=CC=C(C=C1)C#N,7.4,1.79
4334,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)C1=CC=CC=C1,7.4,1.75
4335,O=C(NCC12CC3CC(CC(C3)C1)C2)C1=CC=CC=C1,7.4,4.21
4336,O=C(NCC1=CC=CC=C1)C1=CC=CN=C1OC1=CC=CC=C1,7.4,3.0
4337,O=C(NCC1=CC=CC=N1)C1=CC=C(OC2=CC=CC=C2)C=C1,7.4,2.7
4338,O=C(NCC1=CC=CO1)C1=CC=C2NC(COC3=CC=C(C=C3)C34CC5CC(CC(C5)C3)C4)=NC2=C1,7.4,4.0
4339,O=C(NCC1=CC=NC=C1)C1=CC=C(OC2=CC=CC=C2)C=C1,7.4,3.26
4340,O=C(NCC1=CC=NC=C1)C1=CC=C(OC2=CC=CC=C2C#N)C=C1,7.4,2.57
4341,O=C(NCCCCC1=CC=CC=C1)C1=CC=CC=C1,7.4,3.8
4342,O=C(NCCCN1CCCCC1)C(C1=CC=CC=C1)C1=CC=CC=C1,7.4,1.33
4343,O=C(NCCN1CCCC1)C1=CC=C(NC2=NC=C3C=C(C=CC3=N2)C2=CC=NC=C2)C=C1,7.4,2.39
4344,O=C(NCCSCC1=CC=CC=C1)C1=CC=CC=C1,7.4,3.3
4345,O=C(N[C@@H]1CN2CCC1CC2)C1=CC=C(S1)C1=CC=CC=C1,7.4,1.77
4346,O=C(N[C@H]1CN2CCC1CC2)C1=CC=C(S1)C1=CC=CC=C1,7.4,1.9
4347,O=C(N[C@H]1CN2CCC1CC2)C1=CC=C(S1)C1=CC=CC=N1,7.4,0.7
4348,O=C(OC1=CC=C2C(=O)CCOC2=C1)C1=CC=CC=C1,7.4,3.6
4349,O=C(OC1=CC=CC=C1)N1CCOCC1,7.4,1.3
4350,O=C(OCCN1CCCCC1)C1=CNC2=CC=CC=C12,7.4,2.0
4351,O=C1C(=O)C2=CC(=CC=C2C2=CC=CC=C12)C1=CSC=C1,7.4,3.1
4352,O=C1C(=O)C2=CC=CC=C2C2=CC=CC=C12,7.4,2.6
4353,O=C1C(=O)C2=CC=CN=C2C2=CC=CC=C12,7.4,1.88
4354,O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1,7.4,-0.07
4355,O=C1C2=CC=CC=C2N2CC3=CC=CC=C3N=C12,7.4,2.71
4356,O=C1C2CCC(N2)C(=O)N1CC1=CC=CC=C1,7.4,2.21
4357,O=C1C=C(C=CN1C1=CC=C2N(CCN3CCCC3)N=CC2=C1)C1=CC=CC=C1,7.4,1.6
4358,O=C1C=C(N=C2C=CC=CN12)N1CCOCC1,7.4,1.0
4359,O=C1C=C(N=C2N(CC3=C4C=CC=CC4=CC=C3)C=CN12)N1CCOCC1,7.4,3.3
4360,O=C1C=C(N=C2N1C=CC1=CC=CC=C21)N1CCOCC1,7.4,2.78
4361,O=C1C=C(NC2=CC(CC3=CC=CC=C3)=CC=C12)C1=CC=CN=C1,7.4,3.46
4362,O=C1C=C(NC2=CC=CC=C12)C1=CC=CO1,7.4,2.21
4363,O=C1C=C(OC2=C1C=CC=C2C1=C2SC3=C(CCCC3)C2=CC=C1)N1CCOCC1,7.4,4.1
4364,O=C1C=C(OC2=C1C=CC=C2C1=CC=CC(=C1)C1=CSC=C1)N1CCOCC1,7.4,4.2
4365,O=C1C=C(OC2=C1C=CC=C2C1=CC=CC=C1)N1CCOCC1,7.4,2.9
4366,O=C1C=C(OCC2=CC=CC=C2)C=CN1C1=CC=C2N(CCN3CCCC3)N=CC2=C1,7.4,2.0
4367,O=C1C=CN=C2C=C(C=CN12)C#CC1=CC=CC=C1,7.4,2.9
4368,O=C1C=CN=C2C=CC=CN12,7.4,0.2
4369,O=C1C=COC2=CC(OCC3=CC=CC=C3)=CC=C12,7.4,3.33
4370,O=C1C=COC2=CC=CC=C12,7.4,1.4
4371,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,7.4,2.19
4372,O=C1CCCC2=NC(=CC=C12)C#CC1=CC=CC=C1,7.4,3.53
4373,O=C1CCCCCN1,7.4,-0.08
4374,O=C1CCOC2=CC(COC3=CC=CC=C3)=CC=C12,7.4,3.0
4375,O=C1CCOC2=CC(OCC3=CC=CC(=C3)C#N)=CC=C12,7.4,2.8
4376,O=C1CCOC2=NC(=CC=C12)C#CC1CCCC1,7.4,3.0
4377,O=C1CCOC2=NC(=CC=C12)C#CC1CCCCC1,7.4,3.3
4378,O=C1CCOC2=NC(CCC3=CC=CC=C3)=CC=C12,7.4,2.5
4379,O=C1CCOC2=NC(COC3=CC=CC=C3)=CC=C12,7.4,2.3
4380,O=C1CCOC2=NC(OCC3=CC=CC=C3)=CC=C12,7.4,3.1
4381,O=C1CCOC2=NC(\C=C\C3=CC=CC=C3)=CC=C12,7.4,3.2
4382,O=C1COC2(CCN(CC2)S(=O)(=O)C2=CC=C(C=C2)C2=CC=C3C=CC=NC3=C2)CN1C1CC1,7.4,3.24
4383,O=C1COC2(CCN(CC2)S(=O)(=O)C2=CC=C(C=C2)C2=CC=C3C=NC=CC3=C2)CN1C1CC1,7.4,3.32
4384,O=C1COC2=CC=C(CNC3CCN(CCN4C(=O)COC5=CC=C(C=C45)C#N)CC3)N=C2N1,7.4,0.23
4385,O=C1COC2=CC=C(CNC3CCN(CCN4C(=O)COC5=CC=C(C=C45)C4=CC=CO4)CC3)N=C2N1,7.4,2.19
4386,O=C1COC2=CC=CC=C2N1CCN1CCC(CC1)NCC1=CC2=C(OCCO2)C=N1,7.4,1.04
4387,O=C1N(C2=CC=CC=C2)C(=NC2=C1C=NN2C1=CC=CC=C1)C1=CC=CO1,7.4,3.29
4388,O=C1N(CC2=CC=CC=C12)C1CCN(CCC(C2=CC=CC=C2)C2=CC=CC=C2)CC1,7.4,4.1
4389,O=C1N([Se]C2=CC=CC=C12)C1=CC=CC=C1,7.4,3.31
4390,O=C1N2C=CC=CC2=NC2=CC=CC=C12,7.4,2.1
4391,O=C1N2CCOC2=NC2=CC=CC=C12,7.4,0.6
4392,O=C1N2CCS(=O)(=O)C2=NC2=CC=CC=C12,7.4,0.8
4393,O=C1N=C(NCC2=CC=CC=C2)SN1CC1=CC=CC=C1,7.4,3.01
4394,O=C1N=C2C3=CC=CC4=C(C=CC(C2=C1C#N)=C34)N1CCSCC1,7.4,3.22
4395,O=C1N=CN=C2NNC=C12,7.4,-0.42
4396,O=C1NC(=O)C(CC2=CC=C3C=CC=CC3=C2)S1,7.4,2.41
4397,O=C1NC(=O)C(CC2=CC=CC(OC3=CC=CC=C3)=C2)S1,7.4,2.84
4398,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,7.4,2.36
4399,O=C1NC(=O)C2=CC(OCC3=CC=CC=C3)=CC=C12,7.4,3.1
4400,O=C1NC(SCC2=CC=CC=C2)=NC(C2=CC=CC=C2)=C1C#N,7.4,1.56
4401,O=C1NC(SCCC2=CC=CC=C2)=NC(C2=CC=CC=C2)=C1C#N,7.4,1.71
4402,O=C1NC2=CC(=CC=C2C1C1=C2C=CC(OCCCN3CCOCC3)=CC2=NC=N1)C#N,7.4,2.99
4403,O=C1NC2=CC=C(C=C2C1=O)S(=O)(=O)N1CCC[C@H]1CNC1=CC=CC=C1,7.4,2.4
4404,O=C1NC2=CC=C(C=C2C1=O)S(=O)(=O)N1CCC[C@H]1COC1=CC=CC=C1,7.4,2.7
4405,O=C1NC2=CC=CC=C2C(=O)C=C1,7.4,1.02
4406,O=C1NC2=CC=CC=C2C=C1,7.4,1.32
4407,O=C1NC=CC2=NC(C3=CC=C(CN4CCC(CC4)C4=NNC(=N4)C4=CC=CC=N4)C=C3)=C(C=C12)C1=CC=CC=C1,7.4,3.9
4408,O=C1NC=NC2=C1C(=CS2)C1=CC=CS1,7.4,2.18
4409,O=C1NC=NC2=C1C=NN2,7.4,-0.42
4410,O=C1NCCC2=C1C=C(N2)C1=CC=NC=C1,7.4,1.49
4411,O=C1NN=C(CC2=CC=CC=C2)C2=CC=CC=C12,7.4,2.8
4412,O=C1NS(=O)(=O)C2=CC=CC=C12,7.4,-1.0
4413,O=C1OC(=CC2=CC=CC=C12)C1=CC=CC=C1,7.4,3.84
4414,O=C1OC2=C(C=CC=C2)C=C1,7.4,1.415
4415,O=C1OC2=CC=CC=C2C=C1C1=CC=CC=C1,7.4,3.22
4416,O=C1O[C@@]2(CN1C1=CC=CS1)CN1CCC2CC1,7.4,0.9
4417,O=S(=O)(C1=CC=CC=C1)C1(CC1)C1=CC(=NC(=N1)C1=C2C=CNC2=CC=C1)N1CCOCC1,7.4,3.4
4418,O=S(=O)(C1CCNCC1)C1(CC1)C1=CC(=NC(=N1)C1=C2C=CNC2=CC=C1)N1CCOCC1,7.4,1.1
4419,O=S(=O)(CC1=CC(=NC(=N1)C1=CC=CC=N1)N1CCOCC1)C1=CC=CC=C1,7.4,1.34
4420,O=S(=O)(CC1=CC=CC=C1)NCC(N1CCCCCC1)C1=CC=CC=C1,7.4,2.83
4421,O=S(=O)(N1CCCC1)C1=CC=CC=C1C1=CC=C(CNC2CCOCC2)C=C1,7.4,1.4
4422,O=S(=O)(N1CCOCC1)C1=CC=CC(=C1)C1=CN2C=CC=NC2=N1,7.4,1.3
4423,O=S(=O)(NC1=C2C=NNC2=CC=C1)C1=CC=CS1,7.4,1.7
4424,O=S(=O)(NC1=CC=CC=C1C1=CC=CC=C1)C1=CC=CC=C1,7.4,3.96
4425,O=S(=O)(NC1=CC=CN=C1)C1=CC=C2OCCOC2=C1,7.4,1.34
4426,O=S(=O)(NC1=CC=CN=C1)C1=CC=CC=C1,7.4,0.84
4427,O=S(=O)(NC1=CC=CN=C1)C1=CC=CS1,7.4,0.54
4428,O=S(=O)(NC1=NC(=NN1CC1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,7.4,1.25
4429,O=S(=O)(NC1=NC=CS1)C1=CC=C(NS(=O)(=O)C2=CC=C3OCCOC3=C2)C=C1,7.4,1.97
4430,O=S(=O)(NCC(N1CCCCCC1)C1=CC=CC=C1)C1=CC=C(C=C1)C#N,7.4,2.86
4431,O=S(=O)(NCC(N1CCCCCC1)C1=CC=CC=C1)C1=CC=CN=C1,7.4,2.1
4432,O=S(=O)(NCCNC1=NC=CC=N1)C1=C2C=CN=CC2=CC=C1,7.4,0.61
4433,O=S(CC1=CC=CC=N1)C1=NC2=CC=CC=C2N1,7.4,1.33
