logP,Temperature,smiles
4.58,,CNC(=O)N(C)C(=O)Nc1cc(C2CCCCC2)ccc1F
3.96,,CNC(=O)N(C)C(=O)Nc1cc(C(C)(C)C)ccc1F
0.75,,CC(=O)NNC(=O)Nc1cccc(C)c1
2.08,,CC(=O)NNC(=O)Nc1ccc(C(C)(C)C)cc1
0.73,,CC(=O)NNC(=O)Nc1cccc(F)c1
0.45,,CC(=O)NNC(=O)Nc1ccc(F)cc1
1.33,,CC(=O)NNC(=O)Nc1cccc(Cl)c1
1.48,,CC(=O)NNC(=O)Nc1cccc(Br)c1
1.71,,CC(=O)NNC(=O)Nc1cccc(I)c1
1.65,,CC(=O)NNC(=O)Nc1ccc(I)cc1
1.59,,CC(=O)NNC(=O)Nc1cccc(C(F)(F)F)c1
0.33,,COc1cccc(NC(=O)NNC(C)=O)c1
0.51,,CCOc1ccc(NC(=O)NNC(C)=O)cc1
2.01,,CC(=O)NNC(=O)Nc1ccc(Oc2ccccc2)cc1
0.11,,CC(=O)NNC(=O)Nc1ccc(N(C)C)cc1
-0.79,,CC(=O)NNC(=O)Nc1ccc(O)cc1
0.67,,CC(=O)NNC(=O)Nc1cccc([N+](=O)[O-])c1
0.77,,CC(=O)NNC(=O)Nc1ccc([N+](=O)[O-])cc1
0.38,,CC(=O)NNC(=O)Nc1ccc(C#N)cc1
-0.04,,Cn1c(=O)c2[nH]cnc2n(C)c1=O
4.27,,CC(C)(C)C(COc1ccccc1)OC(=S)n1ccnc1
4.96,,CC(C)(C)C(COc1ccc(Cl)cc1)OC(=S)n1ccnc1
5.11,,CC(C)(C)C(COc1ccc(Br)cc1)OC(=S)n1ccnc1
4.66,,Cc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1
5.77,,CCCc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1
5.21,,CC(C)c1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1
6.06,,CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=S)n1ccnc1
4.31,,COc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1
5.09,,CCc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1
3.58,,CC(C)(C)C(COc1ccccc1)OC(=O)n1ccnc1
3.68,,CC(C)(C)C(COc1ccc(F)cc1)OC(=O)n1ccnc1
4.19,,CC(C)(C)C(COc1ccc(Cl)cc1)OC(=O)n1ccnc1
4.37,,CC(C)(C)C(COc1ccc(Br)cc1)OC(=O)n1ccnc1
3.35,,CC(C)(C)C(COc1ccc([N+](=O)[O-])cc1)OC(=O)n1ccnc1
3.15,,CC(C)(C)C(COc1ccc(C#N)cc1)OC(=O)n1ccnc1
4.77,,CC(C)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
4.06,,Cc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
4.56,,CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=O)n1ccnc1
4.82,,CC(C)(C)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
4.1,,CCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
4.73,,CCCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
4.97,,CCCCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
3.46,,COc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
4.03,,CSc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
3.86,,CCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
4.1,,CCCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
4.12,,CCOC(=O)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
7.17,,Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCC2)cc1
8.18,,Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCCC2)cc1
7.92,,CCN(CC)CCCC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1
6.44,,Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCC2CCNCC2)cc1
4.6,,CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
5.21,,Cc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1
1.7,,COC(=O)C1CC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO
5.01,,Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1
0.01,,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1
2.69,,CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C
3.28,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Cl)c1
2.85,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(F)cc1
2.27,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1[N+](=O)[O-]
2.45,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1
4.25,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)c(Cl)c1
2.75,,CC(C)(C)N(NC(=O)c1ccccc1Cl)C(=O)c1ccccc1Cl
3.42,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1
2.99,,Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1
2.59,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1Cl
3.22,,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1
3.49,,CC(C)(C)N(NC(=O)c1cccc(Cl)c1)C(=O)c1ccccc1Cl
3.51,,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1Cl
2.38,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1F
2.04,,COc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C
2.75,,Cc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C
2.73,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc([N+](=O)[O-])c1
3.66,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Br)cc1
2.16,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)cccc1F
2.56,,COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1
2.83,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1I
2.6,,CSc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C
3.55,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1Cl
2.78,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(F)c1
2.69,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1Br
3.56,,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl
4.25,,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1
3.25,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)c(F)c(F)c(F)c1F
2.79,,Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1
3.1,,Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1C
3.34,,Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1C
2.56,,COc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1
2.5,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(C#N)cc1
3.77,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(C(F)(F)F)cc1
3.61,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(C(F)(F)F)c1
2.85,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1C(F)(F)F
2.34,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(C#N)c1
2.56,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(Cl)cccc1Cl
3.41,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Cl)c1Cl
3.39,,Cc1cc(C)cc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1
3.57,,Cc1c(Cl)cccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C
3.15,,Cc1ccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)cc1
3.49,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Br)c1
3.72,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(I)c1
2.96,,CCc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C
2.09,,COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1OC
3.78,,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(I)cc1
4.2,,CCC(C(=O)Oc1ccccc1)C(C)C
3.29,,CCOC(C(=O)OCc1ccccc1)C(C)C
-0.72,,CS(=O)CC(=O)C=NO
1.21,,CSCC(=O)C=NO
7.44,,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CC=C(CO)CC21
3.3,,CCCN(CCC)C1COc2c(O)cccc2C1
0.37,,COC(=O)c1ccccc1CS(N)(=O)=O
1.97,,CCCN1CCOC2c3cc(O)ccc3OCC21
3.7,,CCc1nc(S(=O)(=O)Nc2c(F)cccc2F)nn1-c1ccccc1
4.4,,Cc1ccc(Cl)c(NS(=O)(=O)c2nc(C)n(-c3ccccc3)n2)c1Cl
3.42,,CCc1ccc(-c2nc3cccnc3[nH]2)cc1
4.82,,CC(C)(C)c1ccc(-c2nc3cccnc3[nH]2)cc1
6.61,,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1
1.72,,Cc1sc(C(=O)N=c2nn[nH][nH]2)c(OC(C)C)c1Br
1.85,,CC(C)Oc1c(C(=O)N=c2nn[nH][nH]2)sc(Br)c1Br
1.35,,COc1sc(C(=O)N=c2nn[nH][nH]2)c(OC(C)C)c1Br
2.52,,CC(C)Oc1c(Br)c(Br)n(C)c1C(=O)N=c1nn[nH][nH]1
-0.65,,NC(=O)NS(=O)(=O)c1cccnc1
3.46,,CCCCOC(=O)Nc1ccc(OCC)c(OCC)c1
3.33,,CCOc1ccc(NC(=O)OC2CCCC2)cc1OCC
2.43,,CCOc1ccccc1NC(=O)OC
2.09,,COC(=O)Nc1ccccc1C(F)(F)F
3.03,,COC(=O)Nc1cccc(I)c1
2.74,,CCc1cccc(NC(=O)OC)c1
2.31,,CCOc1cccc(NC(=O)OC)c1
3.69,,CCCCc1ccc(NC(=O)OC)cc1
3.58,,COP(=S)(OC)Oc1c(Cl)cccc1C#N
1.18,,CN(C)C(=O)COC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1NCc1ccco1
0.82,,O=C(O)CSC1=NS(=O)(=O)c2ccc(Cl)cc2N1
0.72,,O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)ccc2N1
1.09,,O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1
1.1,,O=C(O)CSC1=NS(=O)(=O)c2ccc(Cl)c(Cl)c2N1
0.92,,O=C(O)CSC1=NS(=O)(=O)c2cc(Br)ccc2N1
1.16,,O=C(O)CSC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1
0.7,,Cc1ccc2c(c1)N=C(SCC(=O)O)NS2(=O)=O
0.37,,COc1ccc2c(c1)N=C(SCC(=O)O)NS2(=O)=O
1.62,,O=C(O)CSC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1
0.18,,O=C(O)CSC1=NS(=O)(=O)c2ccccc2N1
1.79,,Oc1c2c(c(O)n1CCCCN1CCN(c3ncccn3)CC1)C1C=CC2C2C=CC12
0.73,,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1
3.23,,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1
-2.13,,CC(C)c1cccc2ccc(S(=O)(=O)O[Na])c-2c1
-0.88,,Cc1cc(S(=O)(=O)O[Na])c2cc(C(C)C)cccc1-2
1.39,,CC(CO)CC(F)(F)F
1.43,,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(N)=O
2.6,,COC(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C
2.3,,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCC(N)=O
2.79,,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCO
3.7,,COC(=O)CCCCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C
1.21,,CN(C)C(=O)COC(=O)c1ccccc1O
0.86,,CN(CCO)C(=O)COC(=O)c1ccccc1O
6.68,,CCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1
0.24,,[N-]=[N+]=NC1CC(n2cnc3c(=N)[nH]c(=N)[nH]c32)OC1CO
0.05,,N=c1[nH]c(=N)c2ncn(C3CC(F)C(CO)O3)c2[nH]1
3.78,,Cc1ssc(=S)c1Cc1ccccc1
1.85,,N#CN=[N+]([O-])c1cccc(F)c1
1.8,,N#CN=[N+]([O-])c1ccc(F)cc1
2.47,,N#CN=[N+]([O-])c1ccc(C(F)(F)F)cc1
2.52,,N#CN=[N+]([O-])c1cccc(C(F)(F)F)c1
1.15,,N#CN=[N+]([O-])c1cccc(C#N)c1
1.18,,N#CN=[N+]([O-])c1ccc(C#N)cc1
-0.67,,CCCSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O
0.35,,CC(C(N)=O)n1nnc2ccccc21
3.32,,CCCCC(C(=O)OCC)n1nnc2ccccc21
0.88,,CCC(C(N)=O)n1nnc2ccccc21
1.25,,CCC(C(N)=O)n1nc2ccccc2n1
0.76,,CC(C)(C(N)=O)n1nnc2ccccc21
2.34,,CCOC(=O)C(CC)n1nnc2ccccc21
2.6,,CCOC(=O)C(C)(C)n1nnc2ccccc21
2.88,,CCOC(=O)C(CC)n1nc2ccccc2n1
1.88,,CCCCC(C(N)=O)n1nnc2ccccc21
3.38,,CCCC(C(=O)OCC)n1nc2ccccc2n1
1.75,,CCCC(C(N)=O)n1nc2ccccc2n1
2.98,,CCOC(=O)C(C)(C)n1nc2ccccc2n1
1.16,,CC(C)(C(N)=O)n1nc2ccccc2n1
2.82,,CCCC(C(=O)OCC)n1nnc2ccccc21
3.88,,CCCCC(C(=O)OCC)n1nc2ccccc2n1
0.86,,CC(C(N)=O)n1nc2ccccc2n1
1.38,,CCCC(C(N)=O)n1nnc2ccccc21
2.28,,CCCCC(C(N)=O)n1nc2ccccc2n1
0.15,,CC(CCC(=O)O)n1nnc2ccccc21
2.64,,CCOC(=O)CCC(C)n1nnc2ccccc21
1.0,,CC(CC(N)=O)n1nc2ccccc2n1
0.69,,CC(CCC(=O)O)n1nc2ccccc2n1
1.35,,CC(CCC(N)=O)n1nc2ccccc2n1
-0.17,,Cc1c(=N)[nH]o[n+]1[O-]
0.66,,CC(O)CN(CC(C)O)C(=O)COC(=O)c1ccccc1
1.28,,COCCN(CCOC)C(=O)COC(=O)c1ccccc1
1.2,,O=C(OCC(=O)N1CCC1)c1ccccc1
2.3,,O=C(OCC(=O)N1CCCCCC1)c1ccccc1
2.62,,CCC1CCCCN1C(=O)COC(=O)c1ccccc1
2.9,,CC1CCCC(C)N1C(=O)COC(=O)c1ccccc1
0.63,,O=C(OCC(=O)N1CCC(O)CC1)c1ccccc1
0.79,,O=C(OCC(=O)N1CCC1C(=O)O)c1ccccc1
1.02,,O=C(OCC(=O)N1CCCC1C(=O)O)c1ccccc1
1.42,,COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1
1.28,,CN(C)C(=O)CCOC(=O)c1ccccc1
1.86,,CN(C)C(=O)CCCOC(=O)c1ccccc1
2.3,,CCN(CC)C(=O)C(C)OC(=O)c1ccccc1
1.58,,CC(=O)N(C)C(=O)COC(=O)c1ccccc1
1.73,,CC(C)NC(=O)COC(=O)c1ccccc1
2.36,,CCCCNC(=O)COC(=O)c1ccccc1
2.81,,CCCCCCNC(=O)COC(=O)c1ccccc1
0.42,,CC(NC(=O)COC(=O)c1ccccc1)C(N)=O
0.25,,O=C(COC(=O)c1ccccc1)NC(CO)(CO)CO
1.27,,CCN(C)C(=O)COC(=O)c1ccccc1
3.8,,CC(C)CN(CC(C)C)C(=O)COC(=O)c1ccccc1
1.1,,Fc1ccc(Cn2cncn2)cc1
1.1,,COc1ccc(Cn2cncn2)cc1
2.81,,CCCCc1ccc(Cn2cncn2)cc1
1.74,,FC(F)(F)c1cccc(Cn2cncn2)c1
2.54,,Clc1ccc(Cn2cncn2)cc1Cl
-0.04,,O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1Br
5.18,,Clc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1
1.7,,COCCNC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1
1.08,,N=c1[nH]c(=O)c2[nH]c(N)c(Cc3ccsc3)c2[nH]1
1.01,,N=c1[nH]c(=O)c2[nH]c(N)c(Cc3cccs3)c2[nH]1
-0.2,,CCc1c(O)c(=O)ccn1C
0.7,,CCCn1ccc(=O)c(O)c1CC
0.25,,CCc1c(O)c(=O)ccn1CC
1.93,,CCCN1CCOC2c3cccc(O)c3OCC21
3.17,,CCCN(CCC)C1CCOc2ccc(O)cc21
3.19,,CCCN(CCC)C1COc2ccc(O)cc2C1
1.6,,CCCCCCn1cc(C(O)O)cc1O
3.24,,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1
2.7,,COC(=O)c1c(C)[nH]c(-c2ccc(Cl)cn2)c1C(=O)OC
2.63,,COC(=O)c1c(C)[nH]c(-c2cc(Cl)ccn2)c1C(=O)OC
1.18,,CCCCn1cccc(O)c1=O
1.16,,CCN(CC)C(=O)COC(=O)c1ccccc1OC(C)=O
2.09,,CCCN(CCC)C(=O)COC(=O)c1ccccc1OC(C)=O
2.03,,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C(C)C)C(C)C
1.67,,CCOC(=O)CN(C)C(=O)COC(=O)c1ccccc1OC(C)=O
-0.46,,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)CC(N)=O
0.3,,CC(=O)Oc1ccccc1C(=O)OCC(=O)N1CCOCC1
3.28,,CCCC(=NOCC)C1C(=O)CC(C)(C2CC2)OC1=O
5.27,,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1
6.06,,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1
2.18,,CN(C)C(=O)Nc1ccc(Oc2nnnn2C2CCCCC2)cc1
3.96,,CCCCCCCCn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1
1.7,,CN(C)C(=O)Nc1ccc(Oc2nnnn2Cc2ccccc2)cc1
0.7,,CCOC(=O)Cn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1
1.0,,C#CCn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1
1.5,,CCn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1Cl
0.63,,CN(C)C(=O)Nc1ccc(Oc2nnn(C)n2)cc1
1.1,,CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1
1.45,,CC(C)n1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1
2.08,,CN(C)C(=O)Nc1ccc(Oc2nnn(C(C)(C)C)n2)cc1
2.67,,CN(C)C(=O)Nc1ccc(Oc2nnn(C3CCCCC3)n2)cc1
4.4,,CCCCCCCCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1
1.65,,C=CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1
2.25,,CN(C)C(=O)Nc1ccc(Oc2nnn(Cc3ccccc3)n2)cc1
0.28,,CN(C)C(=O)Nc1ccc(Oc2nnn(CCC#N)n2)cc1
1.7,,CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2Cl)n1
1.65,,C#CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1
3.77,,COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl
0.45,,CC(=O)OCN1C(=O)C=C(C)C1=O
0.65,,CC(=O)OCN1C(=O)C(C)=C(C)C1=O
0.99,,CC(=O)OCN1Cc2ccccc2C1=O
3.17,,N#CN=[N+]([O-])c1cccc2ccccc12
2.07,,N#CN=[N+]([O-])c1ccnc2ccccc12
1.12,,N#CN=[N+]([O-])c1cc[n+]([O-])c2ccccc12
-0.41,,N#CN=[N+]([O-])c1cc[n+]([O-])cc1
0.1,,N#CN=[N+]([O-])c1cnccn1
0.97,,CC(=O)OCn1c(O)c2c(c1O)CC=CC2
-1.21,,O=c1[nH]cnc2c1ncn2C1OC(CO)CC1F
-0.13,,N#CN=[N+]([O-])c1ncccn1
2.55,,C=c1c(C)c(O)c(=Cc2cccnc2)c(C)c1O
3.89,,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C
1.14,,COc1cnc(OC)cn1
3.48,,COc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3[nH]2)cc1
-0.41,,COCCn1ccc(=O)c(O)c1C
0.12,,CCOCCCn1ccc(=O)c(O)c1C
2.32,,CCCCCC(O)c1ccc(O)c(O)c1
1.67,,O=C(C=Cc1ccc(O)c(O)c1)CCCCCO
2.32,,CC(=O)c1ccc2cc(O)c(O)cc2c1
0.9,,CCNC(=O)COC(=O)c1ccccc1OC(C)=O
-0.43,,CC(=O)Oc1ccccc1C(=O)OCC(=O)NCC(N)=O
0.99,,CCOC(=O)CNC(=O)COC(=O)c1ccccc1OC(C)=O
0.38,,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)C
0.06,,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)CCO
2.5,,CCCC(=O)OCOC(=O)c1ccccc1OC(C)=O
1.46,,CC(=O)Oc1ccccc1C(=O)OCCN(C)C(C)=O
2.25,,CN(C)C(=O)Nc1ccc(Oc2nnnn2C(C)(C)C)c(Cl)c1
1.65,,CN(C)C(=O)Nc1ccc(Oc2nnnn2C(C)(C)C)cc1
4.44,,COc1cc(Cl)c(Nc2ccccc2CC(=O)O)c(Cl)c1
-0.32,,Cc1no[n+]([O-])c1N
0.82,,CC(C)(C)C1(Cl)C(=O)NC(=O)NC1=O
5.46,,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)cc(F)c1F
1.76,,COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1
1.41,,NS(=O)(=O)c1cc(C(=O)c2ccc(O)cc2)cs1
1.52,,COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1
2.83,,O=C1CC(Oc2cccc(C(=O)OCc3ccccc3)c2)N1
2.66,,O=C1CC(Oc2cccc3ccccc23)N1
2.61,,O=C1CC(Oc2ccc(-c3ccccc3)cc2)N1
3.08,,O=C1CC(Oc2c3ccccc3cc3ccccc23)N1
2.14,,O=C1CC(Oc2ccc(C(=O)c3ccccc3)cc2)N1
2.56,,O=C1CC(Oc2ccc(C(=O)C=Cc3ccccc3)cc2)N1
2.48,,O=C1CC(Oc2ccc(C(=O)CCc3ccccc3)cc2)N1
1.83,,O=C1CC(Oc2ccccc2C(=O)c2ccccc2)N1
2.64,,O=C1CC(Sc2ccc3ccccc3c2)N1
0.61,,O=C1CC(Sc2ccccn2)N1
2.8,,CCOC(=O)CN1C(=O)CC1Oc1ccc2ccccc2c1
3.6,,CC(C)(C)OC(=O)CN1C(=O)CC1Oc1ccc2ccccc2c1
3.0,,CCOC(=O)CN1C(=O)CC1Oc1ccc(C(=O)c2ccccc2)cc1
3.3,,CCOC(=O)CN1C(=O)CC1Oc1ccc(C(=O)C=Cc2ccccc2)cc1
3.4,,CCOC(=O)CN1C(=O)CC1Sc1ccc2ccccc2c1
2.16,,Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1
4.61,,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl
0.6,,CCCCCSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O
-0.3,,CCSCS(=O)CC(C)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O
2.12,,CC(=O)Nc1c(C)cc(Br)cc1C
4.3,,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1
-1.18,,N=c1ccn(C2OC(CO)CC2F)c(=O)[nH]1
0.8,,[N-]=[N+]=NC1C(CO)OC(n2cnc3c(=N)[nH]cnc32)C1N=[N+]=[N-]
-0.17,,O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1Cl
0.21,,O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1I
3.2,,Nc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1
1.36,,COc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1
4.32,,CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC1CCCO1
4.0,,N#Cc1[nH]n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(=N)c1S(=O)C(F)(F)F
2.33,,CCN=c1[nH]cc(-c2ccncc2)cc1C#N
2.07,,C=CCN=c1[nH]cc(-c2ccncc2)cc1C#N
2.95,,N#Cc1cc(-c2ccncc2)cnc1N1CCCC1
2.03,,COCCCN=c1[nH]cc(-c2ccncc2)cc1C#N
0.65,,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1
0.48,,N=C1NCC(CN2CCN(c3ccccn3)CC2)O1
1.83,,N=C1NCC(CN2CCN(c3cccc(Cl)c3)CC2)O1
2.21,,N=C1NCC(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)O1
1.0,,N=C1NCC(CN2CCN(c3ccc(F)cc3)CC2)O1
2.19,,Cc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1C
0.21,,N=C1NCC(CN2CCN(c3ncccn3)CC2)O1
0.23,,COc1cc(S(C)=O)ccc1-c1nc2ccnnc2[nH]1
0.39,,COc1cc(S(C)=O)ccc1-c1nc2cnncc2[nH]1
0.66,,COc1cc(S(C)=O)ccc1-c1nc2nccnc2[nH]1
3.5,,COc1ccc(-c2cc3cnccc3[nH]2)c(OC)c1
0.29,,CN(C)C(N(C)C)=S(I)c1cccc(Cl)c1Cl
0.0,,CN(C)C(N(C)C)=S(I)c1c(Cl)cccc1Cl
0.95,,CN(C)C(N(C)C)=S(I)c1ccc(Cl)c(Cl)c1Cl
0.05,,CN(C)C(N(C)C)=S(I)c1c(Cl)cc(Cl)cc1Cl
0.74,,CN(C)C(N(C)C)=S(I)c1cc(Cl)c(Cl)c(Cl)c1
-0.88,,CN(C)C(N(C)C)=S(I)c1ccc(O)cc1
